257,555
227,556
444,557
94,558
445,559
446,560
447,560
448,561
449,562
450,563
451,564
452,565
453,566
454,567
455,568
441,569
456,570
457,571
458,572
459,573
460,574
461,574
63,575
28,576
462,577
463,578
204,579
445,580
213,581
464,582
465,583
445,584
466,585
414,586
467,587
90,588
468,589
469,590
470,591
471,591
303,592
472,593
45,594
473,595
340,596
474,597
251,598
472,599
475,600
476,601
74,602
477,603
478,604
479,605
480,606
407,607
206,608
481,609
457,610
482,611
483,612
484,613
310,614
485,615
138,616
486,617
487,617
488,618
149,619
489,620
426,621
490,622
491,623
413,624
138,625
149,626
492,627
493,628
494,629
143,630
495,631
149,632
496,633
21,634
497,635
259,636
260,636
498,637
295,638
116,639
499,640
500,641
407,642
501,643
502,644
502,645
503,646
504,647
502,648
435,649
435,650
505,651
506,652
507,653
508,654
435,655
390,656
509,657
330,658
510,659
511,660
512,661
513,662
514,663
515,664
516,665
517,666
251,667
452,668
24,669
518,670
353,671
451,672
493,673
519,674
451,675
520,676
521,677
522,678
523,679
524,680
525,681
234,682
526,683
526,684
265,685
475,686
527,687
528,688
529,689
530,690
475,691
85,692
531,693
226,694
532,695
379,696
273,697
445,698
533,699
111,700
531,701
534,702
535,703
273,704
536,705
105,706
453,707
125,708
537,709
165,710
538,711
539,712
390,713
493,714
540,715
541,716
542,717
24,718
543,719
544,720
545,721
26,722
410,723
546,724
547,725
548,726
549,727
68,728
546,729
550,730
551,731
552,732
520,733
138,734
553,735
554,736
37,737
555,738
37,739
556,740
138,741
557,742
343,743
558,744
295,745
305,746
343,747
559,748
560,749
561,750
562,751
563,752
496,753
564,754
496,755
565,756
240,757
399,758
566,759
567,760
315,761
21,762
520,763
568,764
569,765
570,766
571,767
572,768
302,769
425,770
573,771
467,772
574,773
575,774
576,775
577,776
578,777
285,778
128,779
413,780
579,781
580,782
581,783
582,784
583,785
584,786
585,787
586,788
276,789
587,790
588,790
589,791
590,792
138,793
591,794
592,795
496,796
114,797
593,798
594,799
105,800
402,801
552,802
595,803
52,804
394,805
596,806
597,807
222,808
570,809
598,810
149,811
21,812
599,813
450,814
600,815
601,816
68,817
343,818
602,819
603,820
449,821
604,822
82,823
605,824
606,825
399,826
433,827
607,828
300,829
608,830
609,831
185,832
610,833
611,834
612,835
138,836
204,837
491,838
375,839
613,840
614,841
330,842
220,843
546,844
314,845
615,846
616,847
617,848
618,849
252,850
619,851
123,852
620,853
621,854
21,855
622,856
623,857
343,858
328,859
624,860
26,861
239,862
625,863
626,863
627,864
628,865
590,866
629,867
630,868
631,869
632,870
230,871
399,872
633,873
425,874
634,875
635,876
636,877
637,878
445,879
638,880
578,881
496,882
639,883
640,884
641,885
277,886
396,887
642,888
138,889
397,890
411,891
643,892
644,893
645,894
302,895
646,896
647,897
648,898
649,899
650,900
610,901
34,902
651,903
652,904
285,905
226,906
138,907
653,908
631,909
564,910
292,911
654,912
118,913
655,914
475,915
600,916
656,917
657,918
658,919
647,920
659,921
660,922
661,923
662,924
663,925
614,926
33,927
490,928
196,929
95,930
664,931
408,932
665,933
666,934
666,935
666,936
633,937
667,938
214,939
668,940
622,941
664,942
583,943
402,944
669,945
26,946
24,947
670,948
671,949
116,950
672,951
209,952
673,953
674,954
34,955
551,956
675,957
676,958
595,959
489,960
677,961
523,962
678,963
216,964
162,965
102,966
26,967
679,968
680,969
681,970
682,971
96,972
538,973
683,974
683,975
331,976
25,977
163,978
128,979
240,980
430,981
684,982
685,983
686,984
687,985
688,986
689,987
690,988
691,989
481,990
692,991
693,992
469,993
693,994
600,995
694,995
695,996
696,997
697,998
698,999
405,1000
108,1001
263,1002
344,1003
699,1004
700,1005
295,1006
592,1007
96,1008
542,1009
237,1010
701,1011
394,1012
702,1013
556,1014
138,1015
689,1016
131,1017
703,1018
704,1019
705,1020
706,1021
101,1022
285,1023
411,1024
707,1025
708,1026
709,1027
285,1028
710,1029
602,1030
265,1031
711,1032
709,1033
712,1034
696,1035
709,1036
597,1037
522,1038
709,1039
57,1040
713,1041
444,1042
137,1043
575,1044
714,1045
715,1046
21,1047
706,1048
380,1049
23,1050
494,1051
716,1052
717,1053
496,1054
718,1055
496,1056
719,1057
482,1058
602,1059
496,1060
720,1061
721,1062
722,1063
273,1064
723,1065
724,1066
721,1067
218,1068
264,1069
453,1070
725,1071
726,1072
450,1073
418,1074
425,1075
490,1076
727,1077
230,1078
728,1079
120,1080
729,1081
196,1082
730,1083
696,1084
26,1085
575,1086
731,1087
732,1088
602,1089
292,1090
353,1091
733,1092
734,1093
735,1094
736,1095
208,1096
736,1097
448,1098
340,1099
737,1100
738,1101
108,1102
739,1103
706,1104
740,1105
740,1106
740,1107
741,1108
742,1109
108,1110
496,1111
56,1112
704,1113
743,1114
710,1115
264,1116
272,1117
375,1118
34,1119
744,1120
745,1121
640,1122
745,1123
104,1124
627,1125
290,1126
746,1127
747,1128
748,1129
749,1130
343,1131
134,1132
750,1133
751,1134
118,1135
752,1136
753,1137
754,1138
599,1139
599,1140
413,1141
755,1142
756,1143
757,1144
758,1145
542,1146
572,1147
496,1148
684,1149
759,1150
760,1151
343,1152
138,1153
600,1154
761,1155
475,1156
275,1157
230,1158
762,1159
696,1160
763,1161
209,1162
138,1163
764,1164
496,1165
597,1166
592,1167
696,1168
641,1169
459,1170
513,1171
114,1172
418,1173
627,1174
765,1175
145,1176
766,1177
662,1178
546,1179
265,1180
609,1181
496,1182
490,1183
325,1184
767,1185
698,1186
768,1187
657,1188
68,1189
488,1190
769,1191
342,1192
496,1193
770,1194
452,1195
596,1196
771,1197
772,1198
773,1199
414,1200
272,1201
122,1202
647,1203
68,1204
68,1205
774,1206
775,1207
776,1208
777,1209
778,1210
779,1211
780,1212
315,1213
770,1214
781,1215
782,1216
353,1217
783,1218
784,1219
785,1220
786,1221
787,1222
788,1223
789,1224
790,1225
791,1226
622,1227
257,1228
792,1229
793,1230
794,1231
795,1232
796,1233
797,1234
798,1235
4,1236
799,1237
800,1238
801,1239
119,1240
802,1241
676,1242
803,1243
764,1244
548,1245
804,1246
805,1247
358,1248
209,1249
806,1250
807,1251
251,1252
808,1253
809,1254
810,1255
811,1256
74,1257
812,1258
813,1259
149,1260
814,1261
815,1262
816,1263
817,1264
74,1265
818,1266
819,1267
820,1268
821,1269
822,1270
823,1271
824,1272
825,1273
826,1274
68,1275
138,1276
827,1277
828,1278
829,1279
830,1280
831,1281
832,1282
216,1283
522,1284
679,1285
833,1286
834,1287
835,1288
836,1289
837,1290
838,1291
839,1292
840,1293
841,1294
842,1295
843,1296
844,1297
845,1298
846,1298
847,1299
848,1300
849,1301
850,1301
851,1302
852,1303
853,1304
854,1305
855,1306
856,1307
857,1308
858,1309
859,1310
860,1311
861,1312
862,1313
863,1313
864,1314
865,1315
866,1316
867,1317
868,1318
869,1319
870,1320
871,1321
872,1322
873,1323
874,1324
875,1325
876,1326
877,1327
878,1327
879,1328
138,1329
880,1330
881,1331
882,1332
883,1333
884,1334
885,1335
886,1336
887,1337
888,1338
889,1339
890,1340
891,1341
892,1342
893,1343
629,1344
894,1345
895,1346
24,1347
896,1348
897,1349
175,1350
898,1351
899,1352
900,1353
209,1354
138,1355
901,1356
902,1357
903,1358
138,1359
904,1360
905,1361
906,1362
907,1363
908,1364
909,1365
910,1366
911,1367
912,1368
913,1369
914,1370
915,1371
916,1372
917,1373
918,1374
919,1375
920,1376
921,1377
922,1378
923,1379
924,1380
925,1381
926,1382
927,1383
928,1384
929,1384
930,1385
462,1386
931,1387
932,1388
933,1389
382,1390
383,1390
136,1391
412,1392
138,1393
934,1394
935,1395
936,1396
937,1397
938,1398
939,1399
940,1400
941,1401
942,1402
943,1403
944,1404
945,1405
946,1406
947,1407
948,1408
949,1409
950,1410
951,1411
952,1412
953,1413
954,1414
955,1415
537,1416
956,1417
957,1418
958,1419
959,1420
86,1421
960,1422
961,1423
962,1423
963,1424
964,1425
965,1426
966,1427
967,1428
965,1429
968,1430
969,1431
65,1432
970,1433
971,1434
972,1435
973,1436
974,1437
975,1438
196,1439
976,1440
977,1441
196,1442
978,1443
979,1444
980,1445
981,1446
982,1447
983,1448
984,1449
985,1450
118,1451
96,1452
97,1452
986,1453
987,1454
988,1455
989,1456
990,1456
175,1457
991,1458
148,1459
148,1460
803,1461
734,1462
992,1463
993,1464
994,1465
995,1466
996,1467
191,1468
997,1469
998,1470
999,1471
48,1472
109,1473
74,1474
1000,1475
96,1476
1001,1477
1002,1478
103,1479
1003,1480
257,1481
1004,1482
803,1483
1005,1484
1006,1485
1007,1486
1008,1487
1009,1488
1010,1489
1011,1490
1012,1491
1013,1492
1014,1493
716,1494
1015,1495
191,1496
161,1497
269,1498
191,1499
1016,1500
24,1501
1017,1502
339,1503
1018,1504
1019,1505
196,1506
120,1507
100,1508
1020,1509
1021,1510
28,1511
1022,1512
1016,1513
1016,1514
68,1515
118,1516
68,1517
1023,1518
1024,1519
1025,1520
1025,1521
1026,1522
89,1523
1027,1524
1028,1525
1029,1526
1030,1527
1031,1528
1032,1529
661,1530
1033,1531
106,1532
1034,1533
661,1534
1035,1535
160,1536
1036,1536
1037,1537
496,1538
120,1539
1038,1540
1039,1541
1040,1542
160,1543
120,1544
1041,1545
1042,1545
452,1546
155,1547
1043,1548
1044,1549
1045,1550
102,1551
1046,1552
1047,1553
1008,1554
977,1555
1048,1556
1049,1557
191,1558
1050,1559
1051,1560
1052,1561
1053,1562
161,1563
914,1564
25,1565
642,1566
1054,1567
1055,1568
102,1569
642,1570
120,1571
120,1572
1019,1573
1056,1574
1057,1575
1058,1575
102,1576
1059,1577
1060,1578
160,1579
496,1580
1043,1581
1061,1582
1062,1583
496,1584
1063,1585
1064,1586
1065,1587
1066,1588
152,1589
160,1590
1067,1591
68,1592
1068,1593
74,1594
1069,1595
215,1596
1070,1597
1071,1598
1072,1599
161,1600
1073,1601
1074,1602
1075,1603
1075,1604
1075,1605
524,1606
1076,1607
21,1608
1050,1609
1057,1610
1058,1610
546,1611
1077,1612
1078,1613
1079,1614
1057,1615
1058,1615
1080,1616
1081,1616
21,1617
158,1618
158,1619
1082,1620
1081,1620
50,1621
1050,1622
1083,1623
154,1624
702,1625
208,1626
1043,1627
1050,1628
358,1629
1084,1630
102,1631
625,1632
626,1632
33,1633
33,1634
160,1635
1085,1636
296,1637
497,1638
1086,1639
302,1640
1087,1641
135,1642
128,1643
1050,1644
1050,1645
1088,1646
1088,1647
1089,1648
128,1649
411,1650
115,1651
1033,1652
432,1653
738,1654
1039,1655
1090,1656
661,1657
251,1658
26,1659
168,1660
834,1661
834,1662
1091,1663
1092,1664
625,1665
626,1665
1093,1666
755,1667
1094,1668
163,1669
1095,1670
1096,1671
209,1672
522,1673
730,1674
730,1675
166,1676
1097,1677
1098,1678
1099,1679
1100,1680
1101,1681
462,1682
1102,1683
1103,1683
1104,1684
1105,1685
1106,1686
901,1687
1107,1687
1108,1688
1109,1689
1110,1690
1111,1691
1112,1692
1113,1693
1114,1694
1115,1695
1116,1696
1117,1697
1118,1698
1119,1699
1120,1700
1121,1701
138,1702
1122,1703
1123,1704
1124,1705
342,1706
1125,1707
1126,1708
1127,1709
1128,1710
1129,1711
1130,1712
1131,1712
1132,1713
1133,1714
1134,1715
1135,1716
1136,1717
1137,1718
1138,1719
1139,1720
1140,1721
1141,1722
1142,1723
1143,1724
1144,1725
1145,1726
1146,1727
1147,1728
1148,1729
1149,1730
1150,1731
1151,1732
1113,1733
1152,1734
1153,1735
1154,1736
1155,1737
1156,1738
1157,1739
1158,1740
1159,1741
1160,1742
1161,1743
950,1744
1162,1745
96,1746
1163,1747
1164,1748
1165,1749
1166,1750
959,1751
1167,1752
1168,1753
1169,1754
1170,1755
209,1756
1171,1757
1172,1757
138,1758
1173,1759
1174,1760
1175,1761
1176,1762
731,1763
379,1764
1177,1765
1178,1766
1179,1767
13,1768
1180,1769
1181,1770
1182,1771
780,1772
1183,1773
978,1774
1184,1775
1185,1776
452,1777
1186,1778
1187,1779
1188,1780
1189,1780
1190,1781
1191,1782
209,1783
403,1784
1192,1785
1110,1786
1193,1787
1194,1788
1195,1789
1196,1790
1197,1791
1198,1792
1199,1793
1200,1794
1201,1795
1202,1796
1203,1797
1204,1798
1205,1799
1206,1800
937,1801
1207,1802
1208,1803
1209,1804
1210,1805
1211,1806
1212,1807
1213,1808
1214,1809
1215,1810
1216,1811
1148,1812
1217,1813
1218,1814
1219,1815
1220,1816
1221,1817
1222,1818
1223,1819
1224,1820
95,1821
1225,1822
1226,1823
1227,1824
1228,1825
1229,1826
1230,1827
1231,1828
1232,1829
1233,1830
675,1831
1234,1832
665,1833
403,1834
1145,1835
1235,1836
1088,1837
1236,1838
1237,1839
1238,1839
1239,1840
1240,1841
1088,1842
1241,1843
120,1844
1242,1845
209,1846
1243,1847
1244,1848
1245,1849
1232,1850
205,1851
1246,1852
118,1853
1247,1854
1248,1855
1249,1856
1250,1857
811,1858
811,1859
1251,1860
1252,1861
1253,1862
1254,1863
533,1864
1255,1865
30,1866
1256,1867
94,1868
1257,1869
1258,1870
1259,1871
1260,1872
185,1873
1261,1874
1262,1875
1263,1876
1264,1877
1265,1878
1266,1879
1267,1880
1268,1881
1269,1882
1270,1883
1271,1884
1272,1885
1273,1886
1274,1887
58,1888
1275,1889
1276,1890
1277,1891
1278,1892
1279,1893
1280,1894
1281,1895
1282,1896
1283,1897
1284,1898
1285,1899
138,1900
1286,1901
1287,1902
1288,1903
1289,1904
1290,1905
1291,1906
1292,1907
1293,1908
1294,1909
1295,1910
1296,1911
1297,1912
788,1913
580,1914
1089,1915
138,1916
1298,1917
1299,1918
1300,1919
1301,1920
1302,1921
414,1922
1303,1923
1304,1924
1305,1925
1075,1926
1306,1927
1307,1928
1308,1929
1309,1930
82,1931
1310,1932
1311,1933
1034,1934
1249,1935
1312,1936
139,1937
1313,1938
436,1939
1194,1940
1314,1941
1315,1942
684,1943
1316,1944
533,1945
1317,1946
1318,1947
1319,1948
1320,1949
1321,1950
960,1951
1322,1952
1323,1953
1324,1954
1325,1955
1326,1956
1327,1957
1328,1958
1329,1959
1330,1960
1331,1961
1332,1962
1333,1963
138,1964
1334,1965
1335,1965
414,1966
138,1967
1336,1968
1337,1969
977,1970
138,1971
1338,1972
982,1973
1252,1974
1339,1974
1340,1975
903,1976
1341,1977
1342,1978
1343,1979
138,1980
1344,1981
1345,1982
1346,1983
1347,1984
1348,1985
904,1986
1349,1987
1350,1987
1351,1988
1352,1989
192,1990
1353,1991
1354,1992
221,1993
1355,1994
637,1995
1356,1996
1357,1997
1358,1998
1359,1999
261,2000
1360,2001
1361,2002
1362,2003
1000,2004
1363,2005
1364,2006
1365,2007
1100,2008
1366,2009
385,2010
1367,2011
1368,2012
1369,2013
1370,2014
1371,2014
109,2015
939,2016
1372,2017
1137,2018
1373,2019
1339,2019
1374,2020
1375,2021
1376,2022
1377,2023
109,2024
1378,2025
1379,2026
1380,2027
1381,2028
1033,2029
1382,2030
1383,2031
129,2032
1384,2033
1385,2033
1386,2034
1387,2035
1339,2035
1388,2036
1389,2037
1390,2038
1391,2039
1392,2040
1393,2041
1394,2042
1395,2043
826,2044
1396,2045
1397,2046
1398,2047
1399,2048
1400,2049
1401,2050
781,2051
1129,2052
1402,2053
1403,2053
1404,2054
1405,2055
926,2056
1406,2057
1407,2058
1408,2059
1250,2060
20,2061
1409,2062
1410,2063
1411,2064
1412,2065
1413,2066
1414,2067
1134,2068
223,2069
834,2070
1415,2071
1416,2072
665,2073
876,2074
1417,2075
1418,2076
1419,2077
1420,2078
1421,2079
710,2080
1422,2081
1423,2082
1424,2083
1425,2084
1426,2085
1427,2085
1428,2086
1061,2087
1429,2088
547,2089
1430,2090
258,2091
96,2092
1431,2093
380,2094
1432,2095
446,2096
1433,2097
1434,2098
1435,2099
1436,2100
34,2101
1437,2102
1438,2103
1439,2104
1440,2105
1441,2106
1442,2107
1443,2108
1444,2109
1445,2110
1031,2111
216,2112
619,2113
1446,2114
1066,2115
1447,2116
1448,2116
1449,2117
1450,2118
915,2119
1451,2120
1452,2121
1453,2122
610,2123
1188,2124
1189,2124
1454,2125
175,2126
1455,2127
1456,2128
1457,2129
120,2130
1458,2131
1459,2132
1460,2133
1461,2134
1462,2135
1463,2136
1464,2137
1465,2138
1466,2139
1187,2140
1263,2141
1467,2142
1233,2143
403,2144
1468,2145
1338,2146
138,2147
582,2148
138,2149
1469,2150
1470,2151
119,2152
123,2153
120,2154
1471,2155
1472,2156
1473,2157
440,2158
1474,2159
1451,2160
1475,2161
1475,2162
1476,2163
1477,2164
1478,2165
1479,2166
1480,2167
1481,2168
1299,2169
1482,2170
1483,2171
1142,2172
834,2173
1442,2174
1484,2175
209,2176
1485,2177
1486,2178
1487,2179
1488,2180
1489,2181
1490,2182
1055,2183
1476,2184
30,2185
548,2186
1491,2187
224,2188
1100,2189
1492,2190
1188,2191
1189,2191
1493,2192
684,2193
1494,2194
1495,2195
1496,2196
1497,2197
1498,2198
859,2199
1499,2200
1500,2201
1400,2202
1501,2203
1502,2204
1187,2205
1503,2205
1504,2206
1505,2207
1506,2208
1507,2209
1508,2210
1509,2211
1510,2212
1511,2213
1512,2214
1513,2215
1514,2216
1515,2217
1516,2218
1517,2219
1518,2220
138,2221
796,2222
1519,2222
209,2223
1520,2224
1521,2225
605,2226
921,2227
1522,2228
1523,2229
1524,2230
1525,2231
1526,2232
1527,2233
1528,2234
1529,2235
1530,2236
472,2237
1531,2238
1532,2238
1533,2239
1534,2240
903,2241
1535,2242
1536,2243
1537,2244
1538,2245
1539,2246
1540,2247
1541,2248
1542,2249
1543,2250
1544,2251
1545,2252
1546,2253
1547,2254
1548,2255
1549,2256
1550,2257
1551,2258
1152,2259
91,2260
164,2261
1346,2262
1552,2263
959,2264
1553,2265
1554,2266
1555,2267
1556,2268
1337,2269
1557,2270
1558,2271
1129,2272
1000,2273
1388,2274
1559,2275
1560,2276
1561,2277
1562,2278
1563,2279
24,2280
1564,2281
1565,2281
1566,2282
1567,2283
1568,2284
1569,2285
1100,2286
1570,2287
1571,2288
1572,2289
33,2290
1573,2291
1574,2292
1575,2293
661,2294
1576,2295
1419,2296
1577,2297
1415,2298
1109,2299
434,2300
1578,2301
1249,2302
1338,2303
419,2304
1579,2305
1580,2306
138,2307
1415,2308
209,2309
1581,2310
138,2311
1582,2312
1583,2313
1584,2314
1585,2315
1586,2316
1587,2317
1588,2318
1589,2319
1590,2320
1591,2321
1592,2322
379,2323
1593,2324
1594,2325
1595,2326
1596,2327
646,2328
1597,2329
1598,2330
1394,2331
23,2332
1599,2333
306,2334
625,2335
626,2335
414,2336
1207,2337
1600,2338
138,2339
1601,2340
141,2341
1602,2342
1390,2343
1603,2344
1604,2345
1605,2346
1606,2347
1416,2348
138,2349
479,2350
1607,2351
1608,2352
1609,2353
1610,2354
1611,2355
1612,2356
1613,2357
1614,2358
1615,2359
1242,2360
1616,2361
1617,2362
1618,2363
1031,2364
1619,2365
1203,2366
1620,2367
96,2368
97,2368
1621,2369
1622,2370
1623,2371
1003,2372
1624,2373
1625,2374
209,2375
1626,2376
1627,2377
1628,2378
1629,2379
149,2380
1630,2381
1631,2382
1632,2383
1633,2384
1484,2385
1634,2386
1635,2387
1636,2388
1637,2389
1638,2390
780,2391
1639,2392
1640,2393
1641,2394
1642,2395
1621,2396
788,2397
757,2398
1643,2399
1411,2400
1644,2401
1302,2402
1484,2403
1255,2404
1645,2405
1646,2406
1256,2407
1647,2408
593,2409
209,2410
1648,2411
1649,2412
1650,2413
1651,2414
138,2415
493,2416
1652,2417
1653,2418
1654,2419
1655,2420
414,2421
1656,2422
1657,2423
1208,2424
1658,2425
1659,2426
1660,2427
1088,2428
1661,2429
803,2430
1233,2431
20,2432
1662,2433
65,2434
209,2435
1375,2436
105,2437
147,2438
1663,2439
1664,2440
1665,2441
1666,2442
1667,2443
863,2444
1668,2445
1669,2446
1670,2447
330,2448
1671,2449
96,2450
1672,2451
1673,2452
1188,2453
1189,2453
1674,2454
1675,2455
1676,2456
1677,2457
1677,2458
1678,2459
1679,2460
1680,2461
1681,2462
1682,2463
1683,2464
138,2465
1684,2466
1685,2467
14,2468
225,2469
1686,2470
1481,2471
1687,2472
1688,2473
1689,2474
1690,2475
1691,2476
1692,2477
1208,2478
1693,2479
794,2480
138,2481
1694,2482
1695,2483
1175,2484
1696,2485
956,2486
1697,2487
1698,2488
1699,2489
1700,2490
594,2491
1701,2492
554,2493
1702,2494
1249,2495
1703,2496
1704,2496
1352,2497
1705,2498
1706,2499
1707,2500
1708,2501
1709,2502
1710,2503
1711,2504
1712,2505
1713,2506
642,2507
1714,2508
1715,2509
1716,2510
1717,2511
1718,2512
1719,2513
1720,2514
1721,2515
826,2516
1546,2517
1722,2518
1723,2519
1724,2520
1039,2521
946,2522
1725,2523
1726,2524
1727,2525
1728,2526
1729,2527
1723,2528
1730,2529
1723,2530
1652,2531
1731,2532
1732,2533
1733,2534
239,2535
721,2536
1309,2537
1734,2538
1735,2539
1736,2540
1737,2541
423,2542
1738,2543
142,2544
1739,2545
1740,2546
959,2547
243,2548
1741,2549
1742,2550
1743,2551
1744,2552
1745,2553
1746,2554
1747,2555
1748,2556
1749,2557
223,2558
1750,2559
1751,2560
159,2561
1400,2562
1752,2563
1753,2564
1754,2565
897,2566
1755,2567
1756,2568
1757,2569
1758,2570
1759,2571
876,2572
1394,2573
898,2574
1760,2575
1761,2576
1762,2577
569,2578
651,2579
164,2580
20,2581
1062,2582
1415,2583
1763,2584
1094,2585
1670,2586
1764,2587
1765,2588
453,2589
1766,2590
365,2591
1767,2592
1768,2593
1769,2594
1770,2595
1771,2596
327,2597
1772,2598
1773,2599
1774,2600
1775,2601
1776,2602
1777,2603
750,2604
1778,2605
1779,2606
1674,2607
1492,2608
1780,2609
1781,2610
1782,2611
1783,2612
1468,2613
1201,2614
1525,2615
1784,2616
1785,2617
1786,2618
1787,2619
1788,2619
1789,2620
1088,2621
306,2622
1546,2623
1790,2624
1029,2625
1791,2626
1478,2627
147,2628
1792,2629
680,2630
1673,2631
1673,2632
209,2633
1793,2634
1003,2635
1666,2636
1666,2637
1794,2638
1795,2639
1796,2640
46,2641
1797,2642
1798,2643
742,2644
138,2645
1799,2646
1800,2647
1801,2648
1802,2649
138,2650
1803,2651
1804,2652
1805,2653
1806,2654
1730,2655
1807,2656
1808,2657
1809,2658
1810,2659
1143,2660
1289,2661
1811,2662
886,2663
209,2664
1812,2665
994,2666
994,2667
1813,2668
1595,2669
1814,2670
138,2671
1815,2672
1816,2673
1817,2674
1302,2675
1818,2676
1819,2677
18,2678
19,2678
1820,2679
1821,2680
1822,2681
1795,2682
1823,2683
1824,2684
1825,2685
1826,2686
1827,2687
1828,2688
1829,2689
24,2690
52,2691
138,2692
1830,2693
96,2694
97,2694
1831,2695
926,2696
1832,2697
1833,2698
1834,2698
1835,2699
1836,2700
1837,2701
1466,2702
1838,2703
1839,2704
231,2705
1840,2706
1299,2707
1841,2708
1842,2709
1843,2709
1842,2710
1843,2710
1844,2711
1827,2712
1845,2713
1846,2714
1706,2715
879,2716
1847,2717
138,2718
1848,2719
1669,2720
1050,2721
1849,2722
1850,2723
1723,2724
1851,2725
209,2726
1852,2727
1853,2728
1854,2729
1855,2730
1856,2731
528,2732
1857,2733
