15,3586,canceled
15,7637,created
15,8041,created
15,3583,assembled
15,638,assembled
15,2163,canceled
15,3822,in_delivery
15,9118,canceled
15,2011,in_delivery
15,3712,assembled
15,1988,canceled
15,828,delivered
15,1495,created
16,7505,assembled
16,7679,delivered
16,2043,in_delivery
16,7396,in_delivery
16,5749,in_delivery
16,2103,created
16,9019,delivered
16,5898,created
16,1180,created
17,6524,delivered
17,3280,in_delivery
17,6148,delivered
17,456,assembled
17,1416,assembled
17,8207,in_delivery
17,6783,created
17,2611,assembled
18,6199,delivered
18,6051,delivered
18,6444,in_delivery
18,8902,in_delivery
18,6789,assembled
18,1563,delivered
18,4711,created
18,2276,in_delivery
18,4079,in_delivery
18,4421,created
18,6631,canceled
18,2888,assembled
18,1074,delivered
18,637,in_delivery
18,3500,delivered
18,1151,delivered
18,3029,assembled
19,7613,canceled
19,5707,in_delivery
19,4629,canceled
19,7551,delivered
19,1101,canceled
19,5820,assembled
19,1190,delivered
19,8369,canceled
19,7950,canceled
19,1688,created
19,6395,created
19,4150,delivered
19,1083,created
19,1148,assembled
19,4121,delivered
19,5137,in_delivery
19,7586,canceled
19,4959,assembled
19,2544,in_delivery
19,7437,assembled
20,349,canceled
20,1679,in_delivery
20,1495,delivered
20,939,assembled
20,8001,in_delivery
20,569,delivered
20,8633,assembled
20,5401,canceled
20,809,assembled
20,8121,assembled
20,1383,delivered
21,1711,canceled
21,8736,canceled
21,2171,created
21,4581,created
21,3156,created
21,3025,delivered
21,6462,in_delivery
21,9134,created
21,8123,assembled
21,6299,created
21,5427,in_delivery
21,4804,assembled
22,2381,in_delivery
22,5617,assembled
22,8366,delivered
22,4020,assembled
22,420,canceled
22,647,canceled
22,3596,in_delivery
22,3334,assembled
22,5273,canceled
22,1652,created
22,8779,canceled
23,1460,delivered
23,1243,delivered
23,6264,canceled
23,7578,assembled
23,738,in_delivery
23,3374,created
23,2567,created
23,3973,in_delivery
24,1499,assembled
24,3806,delivered
24,5079,in_delivery
24,4870,canceled
24,7434,created
24,3049,delivered
24,661,assembled
24,6865,in_delivery
24,581,canceled
25,2724,canceled
25,3600,created
25,1683,created
25,9093,canceled
25,1285,delivered
25,3122,created
25,4024,assembled
25,8223,assembled
25,8127,assembled
25,3645,created
25,8298,assembled
25,4873,created
25,914,canceled
25,5337,created
25,2124,canceled
25,8062,canceled
25,8344,canceled
25,9262,created
25,2544,in_delivery
25,271,assembled
26,2666,assembled
26,4181,assembled
26,4002,assembled
26,5802,canceled
26,4490,created
26,2299,in_delivery
26,7095,created
27,5751,canceled
27,2948,delivered
27,2849,created
27,7240,canceled
27,4322,in_delivery
27,8450,canceled
27,1395,canceled
27,4988,canceled
27,1136,created
27,3580,in_delivery
27,2323,delivered
27,8784,in_delivery
27,309,canceled
27,4250,delivered
28,6642,in_delivery
28,7298,canceled
28,427,delivered
28,7541,created
28,5199,in_delivery
28,8349,created
28,5396,delivered
28,3319,delivered
28,7668,assembled
28,976,in_delivery
28,4054,canceled
28,8821,created
28,6733,canceled
28,6715,delivered
29,2445,delivered
29,8631,delivered
29,3274,delivered
29,4258,assembled
29,2052,created
29,7606,created
29,6679,delivered
29,3214,canceled
29,6921,in_delivery
29,3560,assembled
29,5546,in_delivery
29,1173,created
29,8620,assembled
29,8639,delivered
30,8399,delivered
30,833,delivered
30,9157,delivered
30,7961,delivered
30,180,in_delivery
30,3123,assembled
30,1354,assembled
30,1304,delivered
30,387,canceled
31,5445,delivered
31,4415,in_delivery
31,6649,in_delivery
31,2378,created
31,8222,canceled
31,7136,created
31,6898,delivered
31,8745,delivered
32,4638,canceled
32,5038,canceled
32,823,assembled
32,2767,canceled
32,6952,created
32,1741,in_delivery
32,9090,assembled
32,1126,canceled
32,7404,delivered
32,3054,delivered
32,8242,in_delivery
32,1881,assembled
32,2017,assembled
32,2500,assembled
32,8511,canceled
32,8531,canceled
32,1666,canceled
33,869,created
33,8356,assembled
33,7683,in_delivery
33,4702,delivered
33,2372,canceled
33,2205,created
33,9123,created
33,5591,assembled
33,3540,in_delivery
33,1679,assembled
33,5873,in_delivery
33,6997,delivered
33,8660,in_delivery
33,7682,created
33,5994,assembled
33,8635,created
33,6435,canceled
33,966,canceled
33,7912,in_delivery
34,3612,delivered
34,1045,assembled
34,6811,assembled
34,1883,in_delivery
34,1638,assembled
35,2496,in_delivery
35,3237,assembled
35,6383,created
35,6794,assembled
35,3658,in_delivery
35,5075,assembled
35,6098,canceled
35,2386,delivered
35,5859,created
36,3754,canceled
36,915,assembled
36,4982,delivered
36,731,assembled
36,8725,assembled
37,1365,canceled
37,2954,delivered
37,5617,created
37,5563,assembled
37,7213,created
37,5214,delivered
37,2618,in_delivery
37,8179,assembled
37,5247,created
37,7077,assembled
37,8247,in_delivery
37,6049,created
37,6962,delivered
37,2097,created
38,4053,created
38,3013,assembled
38,8258,delivered
38,3256,created
38,7534,in_delivery
38,324,assembled
38,5410,delivered
38,1894,in_delivery
38,7013,created
38,2514,assembled
38,1763,created
38,1529,in_delivery
38,2356,delivered
38,2885,assembled
38,8125,canceled
38,3524,created
38,5397,assembled
38,77,in_delivery
38,5430,in_delivery
38,2314,in_delivery
39,5165,created
39,4914,in_delivery
39,6295,created
39,9035,delivered
39,3623,delivered
39,4848,assembled
39,4857,canceled
39,1404,created
39,7096,delivered
39,6602,assembled
39,5856,canceled
39,1861,in_delivery
39,5526,delivered
39,2806,in_delivery
40,3508,in_delivery
40,4270,in_delivery
40,1911,canceled
40,3961,canceled
40,4612,canceled
40,5916,assembled
40,3973,in_delivery
41,8864,in_delivery
41,7999,created
41,4579,created
41,2371,delivered
41,1891,assembled
41,5821,in_delivery
41,6333,created
41,8496,delivered
41,4920,assembled
42,2665,in_delivery
42,9188,delivered
42,7069,delivered
42,2858,canceled
42,3488,in_delivery
42,6744,assembled
42,2475,delivered
43,4548,delivered
43,5459,canceled
43,8561,created
43,1075,delivered
43,2655,created
43,3756,created
43,6424,delivered
43,726,delivered
43,4150,canceled
43,4478,delivered
43,6483,created
43,4072,assembled
43,8691,in_delivery
43,8594,assembled
43,2025,created
43,7758,canceled
43,768,canceled
43,6068,canceled
44,4245,canceled
44,8304,in_delivery
44,3022,canceled
44,2861,assembled
44,4948,delivered
44,4080,canceled
44,8063,delivered
44,2116,delivered
44,8855,in_delivery
44,3588,in_delivery
44,8502,in_delivery
44,336,canceled
44,7436,created
45,18,in_delivery
45,1522,in_delivery
45,9092,canceled
45,899,assembled
45,3113,created
45,4486,canceled
45,8713,assembled
45,3523,canceled
46,64,assembled
46,681,in_delivery
46,3935,in_delivery
46,4236,assembled
46,7459,in_delivery
46,9103,delivered
46,4446,created
46,8406,delivered
46,8322,canceled
46,2036,delivered
46,1705,created
46,5528,in_delivery
46,4757,in_delivery
46,6587,in_delivery
46,6462,canceled
47,1582,assembled
47,4877,delivered
47,1040,in_delivery
47,1377,in_delivery
47,427,created
47,8033,assembled
47,3788,in_delivery
47,9116,canceled
47,4258,canceled
47,3238,created
47,1659,assembled
48,6689,created
48,8035,assembled
48,1622,canceled
48,5590,delivered
48,1031,assembled
48,4411,created
49,4481,created
49,8542,created
49,8873,canceled
49,5577,in_delivery
49,6110,created
49,4108,delivered
49,6800,delivered
49,5772,in_delivery
49,314,assembled
49,7388,canceled
49,5500,in_delivery
50,4097,created
50,750,created
50,3047,assembled
50,1210,created
50,5597,canceled
50,4836,delivered
51,8631,canceled
51,4714,delivered
51,1400,assembled
51,2017,assembled
51,3768,created
51,176,in_delivery
51,4517,in_delivery
51,8086,delivered
51,2700,in_delivery
51,5255,created
51,5973,created
52,5056,canceled
52,1552,created
52,7330,canceled
52,2695,delivered
52,2238,delivered
52,6717,created
52,6923,delivered
52,7019,created
52,7956,canceled
52,5910,canceled
52,5476,canceled
52,3807,assembled
52,5468,canceled
52,7202,created
52,3497,assembled
52,1067,delivered
52,7400,canceled
53,1218,assembled
53,93,assembled
53,6408,assembled
53,7962,created
53,8542,assembled
53,3708,in_delivery
53,735,in_delivery
53,1873,canceled
53,1972,created
53,1890,in_delivery
53,8940,in_delivery
54,5370,assembled
54,1744,canceled
54,2234,in_delivery
54,6667,delivered
54,5649,in_delivery
54,6143,created
54,599,assembled
54,6891,created
54,3300,delivered
54,8927,delivered
54,5377,in_delivery
54,4599,delivered
54,7460,delivered
54,3277,canceled
54,7642,in_delivery
54,8465,assembled
54,2125,delivered
54,3678,in_delivery
54,9098,canceled
54,3240,created
55,5094,created
55,1607,assembled
55,2597,assembled
55,3291,delivered
55,8521,in_delivery
55,6562,created
55,8383,canceled
55,5718,assembled
55,3977,in_delivery
55,802,created
55,1902,delivered
55,1872,created
56,9017,assembled
56,5929,created
56,1243,created
56,3976,created
56,2562,assembled
56,4667,delivered
57,8423,delivered
57,8791,created
57,1659,canceled
57,2440,in_delivery
57,3983,in_delivery
57,5286,canceled
57,9005,assembled
57,1417,created
58,2987,assembled
58,898,in_delivery
58,1217,in_delivery
58,3193,canceled
58,1380,created
58,8066,assembled
58,3684,in_delivery
58,7175,created
58,4465,canceled
59,6112,assembled
59,2665,assembled
59,183,assembled
59,6135,created
59,6308,canceled
60,6007,canceled
60,5968,delivered
60,8473,assembled
60,3226,delivered
60,140,canceled
60,2304,in_delivery
60,6982,canceled
60,1265,in_delivery
61,396,delivered
61,217,created
61,3797,assembled
61,4871,created
61,7446,in_delivery
61,1112,assembled
61,423,in_delivery
61,3521,canceled
62,5457,in_delivery
62,5688,delivered
62,6145,assembled
62,5762,assembled
62,5915,created
62,5660,delivered
62,2297,created
62,3065,in_delivery
62,3750,created
63,2377,assembled
63,6552,created
63,8579,created
63,5895,canceled
63,2532,created
63,2062,created
64,3580,created
64,1836,assembled
64,9003,created
64,6425,created
64,9193,created
64,8207,delivered
64,2200,canceled
64,2800,assembled
64,5016,in_delivery
64,3734,canceled
64,5529,assembled
64,493,canceled
64,837,assembled
64,7219,delivered
64,1559,in_delivery
64,8551,assembled
64,3172,in_delivery
65,6295,created
65,7754,assembled
65,672,canceled
65,9232,assembled
65,5720,assembled
65,4592,delivered
65,8995,assembled
65,3445,in_delivery
65,5317,assembled
65,694,delivered
65,4130,created
65,3336,canceled
66,2308,delivered
66,1741,assembled
66,8284,in_delivery
66,4344,assembled
66,2419,in_delivery
66,3724,delivered
66,708,created
66,7767,created
66,8307,delivered
66,8842,in_delivery
66,7369,assembled
66,5863,canceled
66,5126,assembled
66,6283,created
66,6859,in_delivery
66,8381,created
66,2565,canceled
67,6131,created
67,8835,canceled
67,7796,delivered
67,8164,in_delivery
67,5943,in_delivery
67,5493,in_delivery
67,2956,assembled
67,5067,assembled
67,7002,in_delivery
67,3539,created
67,7001,created
67,6728,canceled
67,7045,canceled
67,1498,created
67,8887,delivered
68,7870,in_delivery
68,7653,delivered
68,1896,created
68,3414,assembled
68,638,canceled
68,6240,created
68,4833,in_delivery
68,2416,canceled
68,8927,assembled
68,5670,delivered
68,1466,in_delivery
68,2719,created
68,7824,created
68,6081,canceled
68,4630,delivered
68,8285,delivered
68,5151,assembled
68,8413,created
68,8127,in_delivery
69,8863,in_delivery
69,3791,in_delivery
69,8343,assembled
69,3672,delivered
69,4476,delivered
69,855,canceled
69,8322,canceled
69,9187,canceled
69,5578,in_delivery
69,1076,in_delivery
69,3500,in_delivery
69,8256,assembled
69,6465,assembled
69,6656,delivered
69,5182,in_delivery
69,5024,canceled
69,4799,assembled
70,1681,assembled
70,3859,in_delivery
70,9244,created
70,311,created
70,6285,assembled
71,4891,in_delivery
71,4804,delivered
71,3643,in_delivery
71,6293,canceled
71,7208,canceled
71,1421,created
71,2011,assembled
71,6914,delivered
71,6241,created
71,5630,created
71,7399,assembled
71,5087,in_delivery
71,3301,created
71,4438,created
71,5653,canceled
71,5988,delivered
71,8966,delivered
71,1161,canceled
71,4904,created
71,5771,delivered
72,3140,in_delivery
72,4487,delivered
72,503,canceled
72,2049,delivered
72,693,created
72,5116,in_delivery
72,183,canceled
72,3267,canceled
72,6110,canceled
72,6385,created
72,8595,created
72,4355,assembled
72,7674,in_delivery
72,1563,delivered
72,4813,delivered
72,588,delivered
72,2229,canceled
72,4148,in_delivery
73,7200,canceled
73,5728,canceled
73,4438,created
73,6136,canceled
73,3121,created
73,6058,in_delivery
73,5515,created
73,2390,canceled
73,5744,canceled
73,181,created
73,1809,delivered
73,3627,delivered
73,5164,created
73,3272,delivered
73,2085,created
73,5353,created
73,9173,in_delivery
73,7240,created
74,5289,in_delivery
74,8113,assembled
74,4048,in_delivery
74,6330,delivered
74,8791,canceled
74,6745,delivered
74,7831,in_delivery
74,64,delivered
75,5481,canceled
75,7245,assembled
75,3982,delivered
75,6515,in_delivery
75,3267,delivered
75,5963,canceled
75,8874,delivered
75,83,assembled
75,8327,in_delivery
75,5531,in_delivery
75,3956,assembled
75,6506,created
75,478,delivered
75,7414,assembled
75,6971,delivered
75,3586,created
75,486,assembled
75,466,in_delivery
76,3385,in_delivery
76,1781,assembled
76,5082,assembled
76,1439,in_delivery
76,5446,created
76,4957,created
76,2075,delivered
76,5361,assembled
76,3004,canceled
76,3879,delivered
77,8779,created
77,6826,delivered
77,2506,delivered
77,8656,assembled
77,67,created
77,3550,created
77,5336,delivered
77,6915,created
77,6048,delivered
77,3652,created
78,3009,delivered
78,817,in_delivery
78,240,delivered
78,8378,in_delivery
78,1293,delivered
78,8015,created
78,9133,created
78,4911,assembled
78,6346,canceled
78,8853,canceled
78,6596,assembled
78,2172,delivered
78,7001,in_delivery
78,7936,delivered
78,4927,delivered
78,1085,assembled
78,3667,delivered
79,4218,in_delivery
79,8357,assembled
79,3250,created
79,2189,canceled
79,8636,created
79,6226,assembled
79,8759,in_delivery
79,7661,in_delivery
79,2935,canceled
79,4244,delivered
79,9297,delivered
79,2112,created
79,4372,in_delivery
79,4410,created
79,5817,created
79,4808,delivered
80,3000,delivered
80,5247,canceled
80,1606,assembled
80,1571,canceled
80,6598,assembled
80,3466,delivered
80,7443,canceled
80,9296,assembled
80,3345,canceled
80,1906,in_delivery
80,2314,in_delivery
80,6505,canceled
80,8213,delivered
80,6513,created
80,1010,in_delivery
80,1062,created
80,4753,assembled
80,8673,assembled
80,844,in_delivery
81,4987,assembled
81,978,canceled
81,2815,created
81,4459,created
81,2805,created
81,7480,canceled
81,937,in_delivery
81,7159,created
82,4342,created
82,2733,assembled
82,4290,canceled
82,6148,delivered
82,9274,assembled
82,5702,assembled
82,115,canceled
82,3493,in_delivery
82,188,created
82,4263,created
82,7959,created
82,5980,delivered
82,9294,created
82,6533,delivered
82,497,created
82,3124,in_delivery
83,2938,canceled
83,8152,in_delivery
83,5307,in_delivery
83,1913,canceled
83,4273,in_delivery
83,2523,in_delivery
83,8429,delivered
83,9083,assembled
83,4869,delivered
83,7480,assembled
83,1524,assembled
83,2917,in_delivery
83,6015,assembled
83,5122,delivered
83,698,canceled
83,8077,created
83,5974,assembled
83,7346,created
84,3786,delivered
84,1274,canceled
84,1492,delivered
84,5270,in_delivery
84,5006,assembled
84,4328,delivered
84,7367,created
84,7466,canceled
84,2353,canceled
84,7711,assembled
84,8972,in_delivery
84,5132,created
84,6566,in_delivery
84,6827,delivered
84,6016,delivered
84,4853,assembled
84,300,created
84,2655,in_delivery
84,7440,delivered
85,4806,canceled
85,7631,created
85,687,created
85,9196,assembled
85,5243,in_delivery
85,5583,in_delivery
85,3104,assembled
85,1619,delivered
85,6582,delivered
85,7032,delivered
85,8843,in_delivery
85,5191,created
86,4221,in_delivery
86,5984,in_delivery
86,227,assembled
86,5165,canceled
86,4537,delivered
86,2595,assembled
86,5742,assembled
86,5138,in_delivery
86,3789,canceled
86,2850,delivered
87,3144,delivered
87,8922,created
87,806,created
87,4583,in_delivery
87,4421,delivered
87,8392,in_delivery
87,4430,assembled
87,8356,created
87,6912,assembled
87,7247,assembled
87,3492,assembled
87,2979,created
87,6428,delivered
87,8289,in_delivery
88,7924,in_delivery
88,825,assembled
88,6558,in_delivery
88,4809,in_delivery
88,225,assembled
88,9263,created
88,3266,canceled
88,5948,canceled
88,169,in_delivery
88,5940,delivered
88,5330,in_delivery
88,5356,created
88,9138,delivered
88,6673,created
88,4502,in_delivery
88,8752,in_delivery
88,1824,created
88,4888,canceled
88,7835,delivered
88,151,assembled
89,5694,canceled
89,2681,assembled
89,8526,canceled
89,550,created
89,2509,delivered
89,9160,assembled
89,6449,delivered
89,8844,delivered
89,3921,in_delivery
89,8963,assembled
89,1467,assembled
89,7315,created
89,309,created
89,5517,canceled
89,4419,created
89,6989,canceled
89,4782,in_delivery
89,6905,delivered
89,7706,canceled
89,1496,delivered
90,5214,created
90,2865,in_delivery
90,7915,in_delivery
90,8881,created
90,8344,created
90,8711,in_delivery
90,7503,canceled
90,3042,delivered
90,5736,canceled
90,6503,in_delivery
90,1299,canceled
90,1297,created
90,1195,assembled
91,3403,delivered
91,4443,created
91,1288,canceled
91,3819,delivered
91,388,in_delivery
91,3448,assembled
91,5222,created
91,1759,delivered
91,316,canceled
91,8840,delivered
91,807,delivered
91,2575,assembled
91,3662,delivered
91,2966,canceled
91,1231,created
92,2179,created
92,1862,assembled
92,8579,in_delivery
92,1828,in_delivery
92,8367,assembled
92,8917,assembled
92,7178,canceled
92,5572,canceled
92,4039,delivered
92,5126,created
92,6472,delivered
92,8900,canceled
93,1399,delivered
93,9103,assembled
93,6482,in_delivery
93,7567,canceled
93,8928,created
94,1218,canceled
94,7445,created
94,3162,canceled
94,5137,created
94,7356,in_delivery
94,2928,assembled
94,4672,in_delivery
94,6375,created
94,3173,delivered
94,2997,in_delivery
94,3178,canceled
94,1623,assembled
94,8386,canceled
94,7731,delivered
94,7608,delivered
94,3248,delivered
94,8452,canceled
95,126,assembled
95,2059,created
95,3879,delivered
95,1412,assembled
95,4654,in_delivery
96,4206,assembled
96,2,created
96,8725,delivered
96,1683,created
96,3577,canceled
96,6060,delivered
96,6150,delivered
96,7940,in_delivery
96,567,delivered
96,2496,delivered
96,5649,assembled
96,8096,delivered
96,1171,canceled
96,8996,delivered
96,448,in_delivery
96,971,created
96,552,assembled
97,4482,delivered
97,1187,in_delivery
97,743,created
97,356,delivered
97,5557,canceled
97,269,assembled
97,335,delivered
97,4308,delivered
97,6794,assembled
97,7750,assembled
97,3048,created
97,2734,canceled
97,3321,in_delivery
97,1859,canceled
97,1661,canceled
97,3759,assembled
97,2153,delivered
98,7384,assembled
98,623,delivered
98,3170,canceled
98,6328,in_delivery
98,9249,assembled
98,2551,canceled
98,3367,delivered
98,9211,canceled
98,3273,canceled
98,8262,assembled
99,1303,delivered
99,8467,delivered
99,298,created
99,2045,in_delivery
99,8517,delivered
99,8242,assembled
99,3106,assembled
99,4978,assembled
99,774,created
99,701,created
99,6868,assembled
99,6453,assembled
99,4981,assembled
99,7340,created
99,5930,created
100,7433,created
100,5886,canceled
100,5611,in_delivery
100,7986,in_delivery
100,6911,canceled
100,6138,in_delivery
100,4317,canceled
100,4629,assembled
100,7967,in_delivery
100,5512,created
100,7283,in_delivery
100,2246,in_delivery
100,5726,in_delivery
100,3448,created
100,6642,delivered
100,3200,in_delivery
100,3321,assembled
101,955,in_delivery
101,7281,canceled
101,6304,canceled
101,4423,delivered
101,8173,delivered
101,4104,in_delivery
102,5176,delivered
102,3256,delivered
102,993,created
102,7879,delivered
102,1106,in_delivery
102,3405,in_delivery
102,8851,canceled
102,5962,created
102,3682,in_delivery
102,5466,assembled
102,3029,created
102,813,delivered
102,6893,canceled
103,3530,canceled
103,5439,assembled
103,1984,delivered
103,7667,assembled
103,4296,canceled
103,1264,created
103,4570,created
103,7017,canceled
103,3326,canceled
103,7611,created
103,8423,in_delivery
103,5699,canceled
103,8294,created
103,7404,assembled
104,4291,delivered
104,8871,canceled
104,5860,created
104,8103,canceled
104,1297,assembled
104,924,canceled
104,5467,canceled
104,9137,delivered
104,8446,in_delivery
104,1249,in_delivery
105,7452,delivered
105,7779,created
105,3792,created
105,7735,assembled
105,5707,assembled
105,8987,in_delivery
105,5558,created
106,7063,in_delivery
106,6894,delivered
106,1118,created
106,4781,created
106,5884,in_delivery
106,6568,delivered
106,4255,canceled
106,7402,in_delivery
106,173,delivered
107,2405,canceled
107,5213,canceled
107,8852,delivered
107,2779,created
107,6514,assembled
107,4048,in_delivery
107,3833,canceled
107,9256,created
107,319,in_delivery
107,1539,in_delivery
107,1376,canceled
107,4234,canceled
107,6216,canceled
107,978,delivered
107,3566,created
107,7099,in_delivery
107,1503,created
108,8105,delivered
108,6404,in_delivery
108,2425,in_delivery
108,8339,canceled
108,2161,delivered
108,4302,canceled
108,2065,delivered
108,6290,created
108,1389,delivered
109,5508,canceled
109,8417,in_delivery
109,6087,canceled
109,1345,delivered
109,3801,created
109,2093,delivered
109,6768,canceled
109,1046,assembled
109,8192,delivered
109,8529,in_delivery
109,3056,delivered
109,2337,created
110,6609,created
110,2231,delivered
110,8647,in_delivery
110,7773,canceled
110,5844,created
110,7190,created
110,466,in_delivery
110,8697,canceled
111,9284,delivered
111,1133,assembled
111,3390,created
111,2708,assembled
111,6179,delivered
111,8486,assembled
111,7165,in_delivery
111,4955,canceled
112,3566,canceled
112,4079,delivered
112,147,delivered
112,8742,canceled
112,7590,canceled
112,5369,assembled
112,2337,in_delivery
112,7549,canceled
112,3133,delivered
112,6967,canceled
112,1166,delivered
113,824,canceled
113,1554,assembled
113,3879,in_delivery
113,7391,canceled
113,7431,assembled
113,6975,created
113,524,in_delivery
114,3938,in_delivery
114,585,in_delivery
114,7172,assembled
114,7752,in_delivery
114,6076,assembled
114,1878,assembled
114,1088,created
114,8826,canceled
114,2493,assembled
114,1035,created
115,6497,assembled
115,1601,in_delivery
115,5815,created
115,9146,canceled
115,6240,created
115,8999,created
116,2367,created
116,7224,delivered
116,5438,created
116,2884,canceled
116,191,in_delivery
116,9251,in_delivery
116,227,assembled
116,9205,canceled
116,8975,delivered
116,33,in_delivery
116,6020,created
116,2587,in_delivery
116,7795,created
116,8140,delivered
116,8818,in_delivery
116,5541,delivered
116,3263,canceled
117,9222,assembled
117,7214,delivered
117,3209,assembled
117,6898,created
117,7874,in_delivery
117,225,delivered
117,7272,in_delivery
117,6885,created
117,1711,canceled
117,4425,created
117,6482,in_delivery
117,8070,created
117,8844,created
117,3313,delivered
117,5205,in_delivery
118,4670,delivered
118,6244,created
118,2412,canceled
118,1779,canceled
118,7829,canceled
118,1517,assembled
118,1601,created
118,6531,assembled
118,1426,delivered
118,2150,canceled
118,7620,delivered
118,6253,in_delivery
118,3685,delivered
118,4860,canceled
118,4283,canceled
118,8779,assembled
119,5031,assembled
119,8936,delivered
119,4669,canceled
119,6768,in_delivery
119,392,in_delivery
119,8490,created
119,2150,in_delivery
119,626,assembled
119,2840,delivered
119,5008,delivered
119,3263,delivered
119,1532,delivered
119,5157,canceled
119,6445,in_delivery
119,3197,assembled
119,3137,canceled
119,7871,canceled
119,5533,delivered
119,6009,assembled
120,4192,in_delivery
120,5538,assembled
120,8426,in_delivery
120,4989,canceled
120,6964,assembled
120,4153,created
120,3611,in_delivery
120,2627,delivered
120,1624,canceled
120,8412,delivered
120,8325,created
120,9138,assembled
120,4180,canceled
120,9091,canceled
120,4090,in_delivery
120,7028,assembled
120,8031,delivered
120,9067,in_delivery
121,5838,in_delivery
121,5314,in_delivery
121,8983,delivered
121,6673,canceled
121,3297,canceled
121,8789,delivered
122,3614,created
122,6662,canceled
122,3493,delivered
122,3513,assembled
122,5197,canceled
122,2797,in_delivery
122,2829,canceled
122,1387,assembled
123,5347,canceled
123,129,canceled
123,2767,canceled
123,6837,assembled
123,66,in_delivery
123,769,created
123,2978,delivered
123,5415,delivered
123,4365,assembled
123,1124,canceled
124,5005,assembled
124,6405,delivered
124,4877,assembled
124,5611,assembled
124,1923,canceled
124,7006,delivered
124,3679,in_delivery
125,8257,in_delivery
125,4905,canceled
125,7548,delivered
125,2596,delivered
125,1307,in_delivery
125,1679,created
125,3655,canceled
125,4538,delivered
125,5888,created
126,8214,in_delivery
126,8097,canceled
126,5379,created
126,3965,created
126,2286,delivered
126,6835,created
126,4185,created
127,3897,delivered
127,4358,created
127,4317,canceled
127,2000,assembled
127,7488,canceled
127,4623,in_delivery
127,2630,canceled
127,1144,assembled
127,7885,canceled
128,7946,created
128,776,delivered
128,3415,in_delivery
128,8297,canceled
128,1123,in_delivery
128,7028,delivered
128,7197,delivered
128,2208,delivered
128,4077,created
128,9256,delivered
128,6213,in_delivery
128,1203,canceled
128,1427,assembled
128,2894,created
128,2828,delivered
128,5045,assembled
128,7895,in_delivery
128,3074,canceled
129,1637,created
129,8688,in_delivery
129,5043,canceled
129,4113,in_delivery
129,5451,in_delivery
129,8864,canceled
129,6808,canceled
129,9139,in_delivery
129,2340,delivered
129,452,in_delivery
129,4705,canceled
129,437,assembled
129,6340,canceled
